Flight,Time,Destination,Carrier,Terminal,Gate,Status,Duration
LH1166,09:25,Lisbon,Lufthansa,,,Scheduled,01:50
UA8846,09:25,Lisbon,United Airlines,,,Scheduled,01:50
TP6700,09:25,Lisbon,TAP Portugal,,,Scheduled,01:50
TG7692,09:25,Lisbon,Thai Airways International,,,Scheduled,01:50
SQ2108,09:25,Lisbon,Singapore Airlines,,,Scheduled,01:50
OS7327,09:25,Lisbon,Austrian,,,Scheduled,01:50
ET1567,09:25,Lisbon,Ethiopian Airlines,,,Scheduled,01:50
AC9062,09:25,Lisbon,Air Canada,,,Scheduled,01:50
LH0074,09:25,Dusseldorf,Lufthansa,,,Scheduled,01:50
SQ2022,09:25,Dusseldorf,Singapore Airlines,,,Scheduled,01:50
AC9123,09:25,Dusseldorf,Air Canada,,,Scheduled,01:50
JP9708,09:25,Dusseldorf,Adria Airways,,,Scheduled,01:50
UA8928,09:25,Dusseldorf,United Airlines,,,Scheduled,01:50
JP0115,09:25,Pristina,Adria Airways,,,Scheduled,01:50
SK8903,09:25,Pristina,SAS,,,Scheduled,01:50
LH6916,09:25,Pristina,Lufthansa,,,Scheduled,01:50
9U0864,09:30,Chisinau,Air Moldova,,,Scheduled,01:50
SK0640,09:30,Copenhagen,SAS,,,Scheduled,01:50
AC9963,09:30,Copenhagen,Air Canada,,,Scheduled,01:50
JP9116,09:30,Copenhagen,Adria Airways,,,Scheduled,01:50
SA7961,09:30,Copenhagen,South African Airways,,,Scheduled,01:50
EY7465,09:30,Copenhagen,Etihad Airways,,,Scheduled,01:50
TG7146,09:30,Copenhagen,Thai Airways International,,,Scheduled,01:50
LH6070,09:30,Copenhagen,Lufthansa,,,Scheduled,01:50
CA6867,09:30,Copenhagen,Air China,,,Scheduled,01:50
LH1490,09:35,Kiev/Kyiv,Lufthansa,,,Scheduled,01:50
AC9207,09:35,Kiev/Kyiv,Air Canada,,,Scheduled,01:50
UA9148,09:35,Kiev/Kyiv,United Airlines,,,Scheduled,01:50
LH1160,09:35,Valencia,Lufthansa,,,Scheduled,01:50
UA9437,09:35,Valencia,United Airlines,,,Scheduled,01:50
NH5857,09:35,Valencia,ANA,,,Scheduled,01:50
EY4181,09:35,Valencia,Etihad Airways,,,Scheduled,01:50
AC9627,09:35,Valencia,Air Canada,,,Scheduled,01:50
EK0044,09:40,Dubai,Emirates,,,Scheduled,01:50
QF8044,09:40,Dubai,Qantas,,,Scheduled,01:50
MH4516,09:40,Dubai,Malaysia Airlines,,,Scheduled,01:50
LH0880,09:40,Tallinn,Lufthansa,,,Scheduled,01:50
UA9469,09:40,Tallinn,United Airlines,,,Scheduled,01:50
SQ2192,09:40,Tallinn,Singapore Airlines,,,Scheduled,01:50
OS7409,09:40,Tallinn,Austrian,,,Scheduled,01:50
NH6062,09:40,Tallinn,ANA,,,Scheduled,01:50
LH1186,09:40,Zurich,Lufthansa,,,Scheduled,01:50
UA9030,09:40,Zurich,United Airlines,,,Scheduled,01:50
LX3603,09:40,Zurich,SWISS,,,Scheduled,01:50
AC9024,09:40,Zurich,Air Canada,,,Scheduled,01:50
AF1519,09:40,Paris,Air France,,,Scheduled,01:50
UU8519,09:40,Paris,Air Austral,,,Scheduled,01:50
MU8618,09:40,Paris,China Eastern Airlines,,,Scheduled,01:50
MK9571,09:40,Paris,Air Mauritius,,,Scheduled,01:50
G38534,09:40,Paris,Gol,,,Scheduled,01:50
DL8357,09:40,Paris,Delta Air Lines,,,Scheduled,01:50
9W4765,09:40,Paris,Jet Airways (India),,,Scheduled,01:50
DE2226,09:40,Antigua,Condor,,,Scheduled,01:50
LH0848,09:45,Helsinki,Lufthansa,,,Scheduled,01:50
SQ2004,09:45,Helsinki,Singapore Airlines,,,Scheduled,01:50
SN7101,09:45,Helsinki,Brussels Airlines,,,Scheduled,01:50
SA7848,09:45,Helsinki,South African Airways,,,Scheduled,01:50
OS7439,09:45,Helsinki,Austrian,,,Scheduled,01:50
ET1574,09:45,Helsinki,Ethiopian Airlines,,,Scheduled,01:50
UA8735,09:45,Helsinki,United Airlines,,,Scheduled,01:50
AC9091,09:45,Helsinki,Air Canada,,,Scheduled,01:50
NH6161,09:45,Helsinki,ANA,,,Scheduled,01:50
EY4177,09:45,Helsinki,Etihad Airways,,,Scheduled,01:50
CA6097,09:45,Helsinki,Air China,,,Scheduled,01:50
LH0178,09:45,Berlin,Lufthansa,,,Scheduled,01:50
AC9119,09:45,Berlin,Air Canada,,,Scheduled,01:50
JP9717,09:45,Berlin,Adria Airways,,,Scheduled,01:50
LH1176,09:45,Porto,Lufthansa,,,Scheduled,01:50
SQ2110,09:45,Porto,Singapore Airlines,,,Scheduled,01:50
TP6680,09:45,Porto,TAP Portugal,,,Scheduled,01:50
UA8872,09:45,Porto,United Airlines,,,Scheduled,01:50
AC9230,09:45,Porto,Air Canada,,,Scheduled,01:50
LG1513,09:45,Porto,Luxair,,,Scheduled,01:50
NH6164,09:45,Porto,ANA,,,Scheduled,01:50
SK3270,09:45,Porto,SAS,,,Scheduled,01:50
LH1118,09:45,Pamplona,Lufthansa,,,Scheduled,01:50
DL0107,09:50,New York,Delta Air Lines,,,Scheduled,01:50
KL6107,09:50,New York,KLM,,,Scheduled,01:50
AF3660,09:50,New York,Air France,,,Scheduled,01:50
VN3063,09:50,New York,Vietnam Airlines,,,Scheduled,01:50
OK3016,09:50,New York,CSA,,,Scheduled,01:50
LH0128,09:50,Stuttgart,Lufthansa,,,Scheduled,01:50
JP9716,09:50,Stuttgart,Adria Airways,,,Scheduled,01:50
AC9232,09:50,Stuttgart,Air Canada,,,Scheduled,01:50
UA8778,09:50,Stuttgart,United Airlines,,,Scheduled,01:50
SQ2024,09:50,Stuttgart,Singapore Airlines,,,Scheduled,01:50
SA7516,09:50,Stuttgart,South African Airways,,,Scheduled,01:50
CX6725,09:50,Stuttgart,Cathay Pacific,,,Scheduled,01:50
LH0440,09:50,Houston,Lufthansa,,,Scheduled,01:50
UA8866,09:50,Houston,United Airlines,,,Scheduled,01:50
NZ4218,09:50,Houston,Air New Zealand,,,Scheduled,01:50
AC9465,09:50,Houston,Air Canada,,,Scheduled,01:50
LH0978,09:50,Dublin,Lufthansa,,,Scheduled,01:50
NH5454,09:50,Dublin,ANA,,,Scheduled,01:50
OS7469,09:50,Dublin,Austrian,,,Scheduled,01:50
SQ2170,09:50,Dublin,Singapore Airlines,,,Scheduled,01:50
BM1822,09:50,Bristol,flybmi,,,Scheduled,01:50
LH5302,09:50,Bristol,Lufthansa,,,Scheduled,01:50
OS0122,09:50,Vienna,Austrian,,,Scheduled,01:50
AC6204,09:50,Vienna,Air Canada,,,Scheduled,01:50
LH6334,09:50,Vienna,Lufthansa,,,Scheduled,01:50
SK9440,09:50,Vienna,SAS,,,Scheduled,01:50
LH1278,09:55,Athens,Lufthansa,,,Scheduled,01:50
UA9303,09:55,Athens,United Airlines,,,Scheduled,01:50
TP7954,09:55,Athens,TAP Portugal,,,Scheduled,01:50
LG1531,09:55,Athens,Luxair,,,Scheduled,01:50
A31830,09:55,Athens,Aegean Airlines,,,Scheduled,01:50
LH0362,09:55,Paderborn,Lufthansa,,,Scheduled,01:50
SA7846,09:55,Paderborn,South African Airways,,,Scheduled,01:50
LH0050,09:55,Hanover,Lufthansa,,,Scheduled,01:50
TP7802,09:55,Hanover,TAP Portugal,,,Scheduled,01:50
AC9107,09:55,Hanover,Air Canada,,,Scheduled,01:50
LH0438,10:00,Dallas,Lufthansa,,,Scheduled,01:50
UA8864,10:00,Dallas,United Airlines,,,Scheduled,01:50
TG7702,10:00,Dallas,Thai Airways International,,,Scheduled,01:50
LH0466,10:00,San Diego,Lufthansa,,,Scheduled,01:50
UA8918,10:00,San Diego,United Airlines,,,Scheduled,01:50
BM1912,10:00,Jonkoping,flybmi,,,Scheduled,01:50
LH5312,10:00,Jonkoping,Lufthansa,,,Scheduled,01:50
LH1474,10:00,Chisinau,Lufthansa,,,Scheduled,01:50
AC0873,10:00,Toronto,Air Canada,,,Scheduled,01:50
UA8591,10:00,Toronto,United Airlines,,,Scheduled,01:50
SQ1073,10:00,Toronto,Singapore Airlines,,,Scheduled,01:50
TG5816,10:00,Toronto,Thai Airways International,,,Scheduled,01:50
OS8281,10:00,Toronto,Austrian,,,Scheduled,01:50
LH6676,10:00,Toronto,Lufthansa,,,Scheduled,01:50
LH0010,10:00,Hamburg,Lufthansa,,,Scheduled,01:50
AC9069,10:00,Hamburg,Air Canada,,,Scheduled,01:50
JP9715,10:00,Hamburg,Adria Airways,,,Scheduled,01:50
TP7674,10:00,Hamburg,TAP Portugal,,,Scheduled,01:50
AC0875,10:05,Montreal,Air Canada,,,Scheduled,01:50
UA8579,10:05,Montreal,United Airlines,,,Scheduled,01:50
TG5822,10:05,Montreal,Thai Airways International,,,Scheduled,01:50
SQ1075,10:05,Montreal,Singapore Airlines,,,Scheduled,01:50
OS8205,10:05,Montreal,Austrian,,,Scheduled,01:50
LH6794,10:05,Montreal,Lufthansa,,,Scheduled,01:50
A33078,10:05,Montreal,Aegean Airlines,,,Scheduled,01:50
LH1112,10:05,Madrid,Lufthansa,,,Scheduled,01:50
UA9358,10:05,Madrid,United Airlines,,,Scheduled,01:50
SQ2062,10:05,Madrid,Singapore Airlines,,,Scheduled,01:50
SA7528,10:05,Madrid,South African Airways,,,Scheduled,01:50
SK3697,10:05,Madrid,SAS,,,Scheduled,01:50
OS7455,10:05,Madrid,Austrian,,,Scheduled,01:50
ET1569,10:05,Madrid,Ethiopian Airlines,,,Scheduled,01:50
WY5512,10:05,Madrid,Oman Air,,,Scheduled,01:50
CA6017,10:05,Madrid,Air China,,,Scheduled,01:50
AV6509,10:05,Madrid,AVIANCA,,,Scheduled,01:50
AC9180,10:05,Madrid,Air Canada,,,Scheduled,01:50
JP0117,10:05,Ljubljana,Adria Airways,,,Scheduled,01:50
SQ2433,10:05,Ljubljana,Singapore Airlines,,,Scheduled,01:50
LH6910,10:05,Ljubljana,Lufthansa,,,Scheduled,01:50
AC2704,10:05,Ljubljana,Air Canada,,,Scheduled,01:50
SK8929,10:05,Ljubljana,SAS,,,Scheduled,01:50
LH0454,10:05,San Francisco,Lufthansa,,,Scheduled,01:50
UA8829,10:05,San Francisco,United Airlines,,,Scheduled,01:50
SN7248,10:05,San Francisco,Brussels Airlines,,,Scheduled,01:50
OS7325,10:05,San Francisco,Austrian,,,Scheduled,01:50
NZ4220,10:05,San Francisco,Air New Zealand,,,Scheduled,01:50
LH0286,10:05,Bologna,Lufthansa,,,Scheduled,01:50
UA9586,10:05,Bologna,United Airlines,,,Scheduled,01:50
AC9349,10:05,Bologna,Air Canada,,,Scheduled,01:50
LH1126,10:05,Barcelona,Lufthansa,,,Scheduled,01:50
WY5526,10:05,Barcelona,Oman Air,,,Scheduled,01:50
UA9360,10:05,Barcelona,United Airlines,,,Scheduled,01:50
SA7832,10:05,Barcelona,South African Airways,,,Scheduled,01:50
SK3382,10:05,Barcelona,SAS,,,Scheduled,01:50
EY4173,10:05,Barcelona,Etihad Airways,,,Scheduled,01:50
AV6515,10:05,Barcelona,AVIANCA,,,Scheduled,01:50
AC9186,10:05,Barcelona,Air Canada,,,Scheduled,01:50
WY0116,10:05,Muscat,Oman Air,,,Scheduled,01:50
LH9596,10:05,Muscat,Lufthansa,,,Scheduled,01:50
LH0686,10:10,Tel Aviv-Yafo,Lufthansa,,,Scheduled,01:50
UA9120,10:10,Tel Aviv-Yafo,United Airlines,,,Scheduled,01:50
SN7173,10:10,Tel Aviv-Yafo,Brussels Airlines,,,Scheduled,01:50
NH5459,10:10,Tel Aviv-Yafo,ANA,,,Scheduled,01:50
AC9020,10:10,Tel Aviv-Yafo,Air Canada,,,Scheduled,01:50
LH1426,10:10,Sofia,Lufthansa,,,Scheduled,01:50
UA9124,10:10,Sofia,United Airlines,,,Scheduled,01:50
TP7540,10:10,Sofia,TAP Portugal,,,Scheduled,01:50
SK3732,10:10,Sofia,SAS,,,Scheduled,01:50
ET1599,10:10,Sofia,Ethiopian Airlines,,,Scheduled,01:50
AC9487,10:10,Sofia,Air Canada,,,Scheduled,01:50
KL1764,10:15,Amsterdam,KLM,,,Scheduled,01:50
KQ1764,10:15,Amsterdam,Kenya Airways,,,Scheduled,01:50
G35588,10:15,Amsterdam,Gol,,,Scheduled,01:50
WY5764,10:15,Amsterdam,Oman Air,,,Scheduled,01:50
MK7421,10:15,Amsterdam,Air Mauritius,,,Scheduled,01:50
VN3151,10:15,Amsterdam,Vietnam Airlines,,,Scheduled,01:50
MF9366,10:15,Amsterdam,Xiamen Airlines,,,Scheduled,01:50
GA9235,10:15,Amsterdam,Garuda Indonesia,,,Scheduled,01:50
DL9589,10:15,Amsterdam,Delta Air Lines,,,Scheduled,01:50
CZ7626,10:15,Amsterdam,China Southern Airlines,,,Scheduled,01:50
9W8859,10:15,Amsterdam,Jet Airways (India),,,Scheduled,01:50
LH0392,10:15,Luxembourg,Lufthansa,,,Scheduled,01:50
UA9539,10:15,Luxembourg,United Airlines,,,Scheduled,01:50
LG1902,10:15,Luxembourg,Luxair,,,Scheduled,01:50
AC9087,10:15,Luxembourg,Air Canada,,,Scheduled,01:50
BA8762,10:15,London,British Airways,,,Scheduled,01:50
LH0462,10:15,Miami,Lufthansa,,,Scheduled,01:50
OS7323,10:15,Miami,Austrian,,,Scheduled,01:50
UA8849,10:15,Miami,United Airlines,,,Scheduled,01:50
LH0142,10:15,Nuremberg,Lufthansa,,,Scheduled,01:50
SQ2028,10:15,Nuremberg,Singapore Airlines,,,Scheduled,01:50
SK8550,10:15,Nuremberg,SAS,,,Scheduled,01:50
AC9478,10:15,Nuremberg,Air Canada,,,Scheduled,01:50
TP7780,10:15,Nuremberg,TAP Portugal,,,Scheduled,01:50
UA8958,10:15,Nuremberg,United Airlines,,,Scheduled,01:50
SA7524,10:15,Nuremberg,South African Airways,,,Scheduled,01:50
LH1486,10:15,Minsk,Lufthansa,,,Scheduled,01:50
LH0492,10:15,Vancouver,Lufthansa,,,Scheduled,01:50
LH0100,10:15,Munich,Lufthansa,,,Scheduled,01:50
AC9214,10:15,Munich,Air Canada,,,Scheduled,01:50
UA9178,10:15,Munich,United Airlines,,,Scheduled,01:50
TG7934,10:15,Munich,Thai Airways International,,,Scheduled,01:50
CA6103,10:15,Munich,Air China,,,Scheduled,01:50
AA0705,10:15,Charlotte,American Airlines,,,Scheduled,01:50
LY8174,10:15,Charlotte,El Al,,,Scheduled,01:50
IB4654,10:15,Charlotte,Iberia,,,Scheduled,01:50
BA1562,10:15,Charlotte,British Airways,,,Scheduled,01:50
AY4086,10:15,Charlotte,Finnair,,,Scheduled,01:50
LH0758,10:20,Chennai,Lufthansa,,,Scheduled,01:50
UA9130,10:20,Chennai,United Airlines,,,Scheduled,01:50
SK3392,10:20,Chennai,SAS,,,Scheduled,01:50
AI8758,10:20,Chennai,Air India,,,Scheduled,01:50
AC9584,10:20,Chennai,Air Canada,,,Scheduled,01:50
LH1336,10:20,Budapest,Lufthansa,,,Scheduled,01:50
AC9438,10:20,Budapest,Air Canada,,,Scheduled,01:50
UA9072,10:20,Budapest,United Airlines,,,Scheduled,01:50
TP7984,10:20,Budapest,TAP Portugal,,,Scheduled,01:50
SN7149,10:20,Budapest,Brussels Airlines,,,Scheduled,01:50
SK3550,10:20,Budapest,SAS,,,Scheduled,01:50
LH0456,10:25,Los Angeles,Lufthansa,,,Scheduled,01:50
UA8845,10:25,Los Angeles,United Airlines,,,Scheduled,01:50
SN7250,10:25,Los Angeles,Brussels Airlines,,,Scheduled,01:50
OS7319,10:25,Los Angeles,Austrian,,,Scheduled,01:50
NZ4216,10:25,Los Angeles,Air New Zealand,,,Scheduled,01:50
AI8641,10:25,Los Angeles,Air India,,,Scheduled,01:50
LH0860,10:25,Oslo,Lufthansa,,,Scheduled,01:50
AC9237,10:25,Oslo,Air Canada,,,Scheduled,01:50
UA9146,10:25,Oslo,United Airlines,,,Scheduled,01:50
SQ2130,10:25,Oslo,Singapore Airlines,,,Scheduled,01:50
SA7552,10:25,Oslo,South African Airways,,,Scheduled,01:50
SK3692,10:25,Oslo,SAS,,,Scheduled,01:50
CX6723,10:25,Oslo,Cathay Pacific,,,Scheduled,01:50
LH1276,10:25,Malta,Lufthansa,,,Scheduled,01:50
UA9128,10:25,Malta,United Airlines,,,Scheduled,01:50
SK3359,10:25,Malta,SAS,,,Scheduled,01:50
KM2801,10:25,Malta,Air Malta,,,Scheduled,01:50
AC9467,10:25,Malta,Air Canada,,,Scheduled,01:50
LH0444,10:25,Atlanta,Lufthansa,,,Scheduled,01:50
UA8831,10:25,Atlanta,United Airlines,,,Scheduled,01:50
SN7242,10:25,Atlanta,Brussels Airlines,,,Scheduled,01:50
TG7704,10:25,Atlanta,Thai Airways International,,,Scheduled,01:50
LH1418,10:25,Bucharest,Lufthansa,,,Scheduled,01:50
UA9184,10:25,Bucharest,United Airlines,,,Scheduled,01:50
TP7556,10:25,Bucharest,TAP Portugal,,,Scheduled,01:50
SQ2190,10:25,Bucharest,Singapore Airlines,,,Scheduled,01:50
SK3703,10:25,Bucharest,SAS,,,Scheduled,01:50
ET1575,10:25,Bucharest,Ethiopian Airlines,,,Scheduled,01:50
AC9164,10:25,Bucharest,Air Canada,,,Scheduled,01:50
LH1142,10:30,Bilbao,Lufthansa,,,Scheduled,01:50
UA9361,10:30,Bilbao,United Airlines,,,Scheduled,01:50
SK3276,10:30,Bilbao,SAS,,,Scheduled,01:50
OS7415,10:30,Bilbao,Austrian,,,Scheduled,01:50
NH5451,10:30,Bilbao,ANA,,,Scheduled,01:50
LX3822,10:30,Bilbao,SWISS,,,Scheduled,01:50
CA6283,10:30,Bilbao,Air China,,,Scheduled,01:50
AC9525,10:30,Bilbao,Air Canada,,,Scheduled,01:50
LH0670,10:30,Ovda,Lufthansa,,,Scheduled,01:50
LH0490,10:30,Seattle,Lufthansa,,,Scheduled,01:50
UA8717,10:30,Seattle,United Airlines,,,Scheduled,01:50
AC9463,10:30,Seattle,Air Canada,,,Scheduled,01:50
DL0087,10:35,Detroit,Delta Air Lines,,,Scheduled,01:50
VN3065,10:35,Detroit,Vietnam Airlines,,,Scheduled,01:50
KL6143,10:35,Detroit,KLM,,,Scheduled,01:50
AF3609,10:35,Detroit,Air France,,,Scheduled,01:50
LO0382,10:35,Warsaw,LOT - Polish Airlines,,,Scheduled,01:50
LH5714,10:35,Warsaw,Lufthansa,,,Scheduled,01:50
SQ2382,10:35,Warsaw,Singapore Airlines,,,Scheduled,01:50
UA6848,10:35,Warsaw,United Airlines,,,Scheduled,01:50
LH1094,10:35,Toulouse,Lufthansa,,,Scheduled,01:50
AC9017,10:35,Toulouse,Air Canada,,,Scheduled,01:50
UA9388,10:35,Toulouse,United Airlines,,,Scheduled,01:50
SQ2088,10:35,Toulouse,Singapore Airlines,,,Scheduled,01:50
SK3788,10:35,Toulouse,SAS,,,Scheduled,01:50
NH5418,10:35,Toulouse,ANA,,,Scheduled,01:50
ET1578,10:35,Toulouse,Ethiopian Airlines,,,Scheduled,01:50
QR0070,10:35,Doha,Qatar Airways,,,Scheduled,01:50
UL3570,10:35,Doha,SriLankan Airlines,,,Scheduled,01:50
LH0890,10:40,Riga,Lufthansa,,,Scheduled,01:50
UA9192,10:40,Riga,United Airlines,,,Scheduled,01:50
NH6054,10:40,Riga,ANA,,,Scheduled,01:50
AC9343,10:40,Riga,Air Canada,,,Scheduled,01:50
LH0430,10:40,Chicago,Lufthansa,,,Scheduled,01:50
UA8836,10:40,Chicago,United Airlines,,,Scheduled,01:50
TG7708,10:40,Chicago,Thai Airways International,,,Scheduled,01:50
AI8637,10:40,Chicago,Air India,,,Scheduled,01:50
AC9457,10:40,Chicago,Air Canada,,,Scheduled,01:50
LH0484,10:40,Panama City,Lufthansa,,,Scheduled,01:50
CM8103,10:40,Panama City,Copa Airlines,,,Scheduled,01:50
LX4010,10:40,Panama City,SWISS,,,Scheduled,01:50
CI0062,10:40,Taipei,China Airlines,,,Scheduled,01:50
AA0071,10:45,Dallas,American Airlines,,,Scheduled,01:50
LY8068,10:45,Dallas,El Al,,,Scheduled,01:50
IB4203,10:45,Dallas,Iberia,,,Scheduled,01:50
GF6671,10:45,Dallas,Gulf Air,,,Scheduled,01:50
BA1561,10:45,Dallas,British Airways,,,Scheduled,01:50
AY5799,10:45,Dallas,Finnair,,,Scheduled,01:50
LH0400,10:45,New York,Lufthansa,,,Scheduled,01:50
UA8841,10:45,New York,United Airlines,,,Scheduled,01:50
TG7700,10:45,New York,Thai Airways International,,,Scheduled,01:50
SN7230,10:45,New York,Brussels Airlines,,,Scheduled,01:50
ET1610,10:45,New York,Ethiopian Airlines,,,Scheduled,01:50
EY0002,10:45,Abu Dhabi,Etihad Airways,,,Scheduled,01:50
UL2360,10:45,Abu Dhabi,SriLankan Airlines,,,Scheduled,01:50
MH5286,10:45,Abu Dhabi,Malaysia Airlines,,,Scheduled,01:50
XY3002,10:45,Abu Dhabi,flynas,,,Scheduled,01:50
VA7002,10:45,Abu Dhabi,Virgin Australia,,,Scheduled,01:50
LH9654,10:45,Abu Dhabi,Lufthansa,,,Scheduled,01:50
HX1002,10:45,Abu Dhabi,Hong Kong Airlines,,,Scheduled,01:50
HM5085,10:45,Abu Dhabi,Air Seychelles,,,Scheduled,01:50
9W6359,10:45,Abu Dhabi,Jet Airways (India),,,Scheduled,01:50
LH0962,10:45,Edinburgh,Lufthansa,,,Scheduled,01:50
SQ2150,10:45,Edinburgh,Singapore Airlines,,,Scheduled,01:50
OS7307,10:45,Edinburgh,Austrian,,,Scheduled,01:50
LO4731,10:45,Edinburgh,LOT - Polish Airlines,,,Scheduled,01:50
LH0826,10:45,Copenhagen,Lufthansa,,,Scheduled,01:50
UA9404,10:45,Copenhagen,United Airlines,,,Scheduled,01:50
SK3642,10:45,Copenhagen,SAS,,,Scheduled,01:50
JP9775,10:45,Copenhagen,Adria Airways,,,Scheduled,01:50
AC9131,10:45,Copenhagen,Air Canada,,,Scheduled,01:50
LH0180,10:45,Berlin,Lufthansa,,,Scheduled,01:50
TP7700,10:45,Berlin,TAP Portugal,,,Scheduled,01:50
UA8998,10:45,Berlin,United Airlines,,,Scheduled,01:50
AC9503,10:45,Berlin,Air Canada,,,Scheduled,01:50
GF0016,10:45,Bahrain,Gulf Air,,,Scheduled,01:50
U25544,10:50,Berlin,easyJet,,,Scheduled,01:50
LH0232,10:50,Rome,Lufthansa,,,Scheduled,01:50
AC9156,10:50,Rome,Air Canada,,,Scheduled,01:50
UA8744,10:50,Rome,United Airlines,,,Scheduled,01:50
SA7560,10:50,Rome,South African Airways,,,Scheduled,01:50
UX1502,10:50,Madrid,Air Europa,,,Scheduled,01:50
MU4578,10:50,Madrid,China Eastern Airlines,,,Scheduled,01:50
JU8043,10:50,Madrid,Air Serbia,,,Scheduled,01:50
VN3167,10:50,Madrid,Vietnam Airlines,,,Scheduled,01:50
EY4354,10:50,Madrid,Etihad Airways,,,Scheduled,01:50
CI9232,10:50,Madrid,China Airlines,,,Scheduled,01:50
AM6956,10:50,Madrid,Aeromexico,,,Scheduled,01:50
OS0134,10:50,Vienna,Austrian,,,Scheduled,01:50
LH6386,10:50,Vienna,Lufthansa,,,Scheduled,01:50
EI0651,10:50,Dublin,Aer Lingus,,,Scheduled,01:50
EY7936,10:50,Dublin,Etihad Airways,,,Scheduled,01:50
BA8979,10:50,Dublin,British Airways,,,Scheduled,01:50
LH0442,10:55,Detroit,Lufthansa,,,Scheduled,01:50
UA9196,10:55,Detroit,United Airlines,,,Scheduled,01:50
AI8647,10:55,Detroit,Air India,,,Scheduled,01:50
LH0422,10:55,Boston,Lufthansa,,,Scheduled,01:50
UA8853,10:55,Boston,United Airlines,,,Scheduled,01:50
SN7238,10:55,Boston,Brussels Airlines,,,Scheduled,01:50
AC9451,10:55,Boston,Air Canada,,,Scheduled,01:50
BA0903,10:55,London,British Airways,,,Scheduled,01:50
AA6579,10:55,London,American Airlines,,,Scheduled,01:50
LH1424,10:55,Tirana,Lufthansa,,,Scheduled,01:50
LH1406,10:55,Belgrade,Lufthansa,,,Scheduled,01:50
AC9166,10:55,Belgrade,Air Canada,,,Scheduled,01:50
UA9399,10:55,Belgrade,United Airlines,,,Scheduled,01:50
SK3122,10:55,Belgrade,SAS,,,Scheduled,01:50
LH0012,11:00,Hamburg,Lufthansa,,,Scheduled,01:50
UA9190,11:00,Hamburg,United Airlines,,,Scheduled,01:50
TP7670,11:00,Hamburg,TAP Portugal,,,Scheduled,01:50
LH0904,11:00,London,Lufthansa,,,Scheduled,01:50
UA8811,11:00,London,United Airlines,,,Scheduled,01:50
LY0358,11:00,Tel Aviv-Yafo,El Al,,,Scheduled,01:50
AA8384,11:00,Tel Aviv-Yafo,American Airlines,,,Scheduled,01:50
LH0482,11:00,Tampa,Lufthansa,,,Scheduled,01:50
UA9066,11:00,Tampa,United Airlines,,,Scheduled,01:50
LX4032,11:00,Tampa,SWISS,,,Scheduled,01:50
UA0961,11:05,Newark,United Airlines,,,Scheduled,01:50
LH7603,11:05,Newark,Lufthansa,,,Scheduled,01:50
AC5685,11:05,Newark,Air Canada,,,Scheduled,01:50
HY0232,11:05,Tashkent,Uzbekistan Airways,,,Scheduled,01:50
LH0802,11:05,Stockholm,Lufthansa,,,Scheduled,01:50
SQ2000,11:05,Stockholm,Singapore Airlines,,,Scheduled,01:50
AC9281,11:05,Stockholm,Air Canada,,,Scheduled,01:50
UA9000,11:05,Stockholm,United Airlines,,,Scheduled,01:50
SA7568,11:05,Stockholm,South African Airways,,,Scheduled,01:50
SK3612,11:05,Stockholm,SAS,,,Scheduled,01:50
LG1401,11:05,Stockholm,Luxair,,,Scheduled,01:50
LH1130,11:05,Barcelona,Lufthansa,,,Scheduled,01:50
WY5017,11:05,Barcelona,Oman Air,,,Scheduled,01:50
UA9392,11:05,Barcelona,United Airlines,,,Scheduled,01:50
LH0942,11:05,Manchester,Lufthansa,,,Scheduled,01:50
UA9042,11:05,Manchester,United Airlines,,,Scheduled,01:50
OS7371,11:05,Manchester,Austrian,,,Scheduled,01:50
LH1444,11:05,Moscow,Lufthansa,,,Scheduled,01:50
FR2426,11:05,Krakow,Ryanair,,,Scheduled,01:50
A30531,11:15,Thessaloniki,Aegean Airlines,,,Scheduled,01:50
SQ2853,11:15,Thessaloniki,Singapore Airlines,,,Scheduled,01:50
LH5928,11:15,Thessaloniki,Lufthansa,,,Scheduled,01:50
AC6048,11:15,Thessaloniki,Air Canada,,,Scheduled,01:50
LH0886,11:15,Vilnius,Lufthansa,,,Scheduled,01:50
A31492,11:15,Vilnius,Aegean Airlines,,,Scheduled,01:50
AC9507,11:15,Vilnius,Air Canada,,,Scheduled,01:50
UA9118,11:15,Vilnius,United Airlines,,,Scheduled,01:50
SN7093,11:15,Vilnius,Brussels Airlines,,,Scheduled,01:50
NH6120,11:15,Vilnius,ANA,,,Scheduled,01:50
LH0334,11:15,Naples,Lufthansa,,,Scheduled,01:50
UA9309,11:15,Naples,United Airlines,,,Scheduled,01:50
SN7183,11:15,Naples,Brussels Airlines,,,Scheduled,01:50
SK3376,11:15,Naples,SAS,,,Scheduled,01:50
NH5893,11:15,Naples,ANA,,,Scheduled,01:50
AC9580,11:15,Naples,Air Canada,,,Scheduled,01:50
LH0594,11:15,Abuja,Lufthansa,,,Scheduled,01:50
UA9002,11:15,Abuja,United Airlines,,,Scheduled,01:50
RO0302,11:15,Bucharest,TAROM,,,Scheduled,01:50
DE2358,11:15,Kuala Lumpur,Condor,,,Scheduled,01:50
LH0590,11:15,Nairobi,Lufthansa,,,Scheduled,01:50
SU2307,11:15,Moscow,Aeroflot,,,Scheduled,01:50
UA0988,11:25,Dulles,United Airlines,,,Scheduled,01:50
